"","Trawl_id","catch_numbers","catch_weight","species_code","species_common_name","species_science_name","temp","salinity","o2","phyto","npp"
"120",5757672,NA,7.34,"602","arrowtooth flounder","atheresthes stomias",6.43314921855927,33.7717825546861,84.9280350371118,0.0291137748132961,0.00103287162998044
"121",5757671,NA,20.78,"602","arrowtooth flounder","atheresthes stomias",6.57939391583204,33.6476739495993,80.5983134471678,0.028763879291892,0.000933395415743057
"122",5757670,3,3.72,"602","arrowtooth flounder","atheresthes stomias",5.32642599195242,34.0433972887695,63.9123165466304,0.0233699552087499,0.000407781202809035
"123",5757669,NA,48.59,"602","arrowtooth flounder","atheresthes stomias",5.53444015234709,34.0138960629702,67.7256557781013,0.0206117733420457,0.000265374214267771
"124",5757668,1,2.4,"602","arrowtooth flounder","atheresthes stomias",7.19646073771375,33.3266482954579,90.4586644948388,0.0566038626680296,0.00513788164762519
"125",5757667,NA,23.19,"602","arrowtooth flounder","atheresthes stomias",6.88885160163045,33.6448764195666,112.21380482585,0.172246548896833,0.0436851018645749
"126",5757666,7,3.82,"602","arrowtooth flounder","atheresthes stomias",7.12559791479085,33.3863433224202,88.1656264937281,0.0425740346112285,0.00272068148631846
"127",5757665,NA,22.78,"602","arrowtooth flounder","atheresthes stomias",5.9596240259707,33.9472639840096,64.7250148770049,0.0233319495477424,0.000380774496047118
"128",5757664,NA,245.74,"602","arrowtooth flounder","atheresthes stomias",6.75725578889251,33.7298196041957,91.3290913245936,0.0670681133626126,0.0126952535795871
"129",5757663,NA,195.48,"602","arrowtooth flounder","atheresthes stomias",6.75725578889251,33.7298196041957,91.3290913245936,0.0670681133626126,0.0126952535795871
"130",5757661,NA,188.52,"602","arrowtooth flounder","atheresthes stomias",6.75725578889251,33.7298196041957,91.3290913245936,0.0670681133626126,0.0126952535795871
"131",5757660,NA,7.34,"602","arrowtooth flounder","atheresthes stomias",6.87755975313485,33.65886406973,44.7140973130461,0.0382650438945735,0.00101750505212238
"132",5757659,NA,7.96,"602","arrowtooth flounder","atheresthes stomias",6.03469955921173,33.9426862075925,85.1400012015441,0.0283146833684509,0.000972676526492773
"133",5757658,NA,18.88,"602","arrowtooth flounder","atheresthes stomias",6.78740807622671,33.7254961486906,100.861080487854,0.0703777435773547,0.0113145439848697
"134",5757657,NA,26.56,"602","arrowtooth flounder","atheresthes stomias",6.79900510981679,33.6397900013253,51.4425593241607,0.032370742841071,0.000622536371686939
"135",5757655,6,4.46,"602","arrowtooth flounder","atheresthes stomias",6.06734564474651,34.0309718956373,63.7090499271484,0.0211092443025363,0.000308480076349749
"136",5757654,NA,14.1,"602","arrowtooth flounder","atheresthes stomias",6.70415358245373,33.7656788527966,100.861080487854,0.0703777435773547,0.0113145439848697
"137",5757653,NA,24.6,"602","arrowtooth flounder","atheresthes stomias",6.46519365347922,33.6317788925953,76.9342361398039,0.0274346042145421,0.00076338352239567
"138",5757651,NA,9.7,"602","arrowtooth flounder","atheresthes stomias",6.66576064579528,33.8999458237486,62.2754244776546,0.020969384041619,0.000303509305995598
"139",5757650,NA,8.48,"602","arrowtooth flounder","atheresthes stomias",6.83050021156669,33.7275307159871,79.8874215345824,0.0259806225976951,0.00091246618888061
"140",5757649,NA,11.71,"602","arrowtooth flounder","atheresthes stomias",6.75493638217449,33.7529628071934,78.2478923069899,0.025498367933257,0.000924028524161748
"141",5757648,NA,25.77,"602","arrowtooth flounder","atheresthes stomias",6.70415358245373,33.7656788527966,100.861080487854,0.0703777435773547,0.0113145439848697
"142",5757647,NA,35.36,"602","arrowtooth flounder","atheresthes stomias",7.03399763256311,33.7740714428946,23.3750543498452,0.0360823465304569,0.000542142681373589
"143",5757646,2,0.78,"602","arrowtooth flounder","atheresthes stomias",6.96710105985403,33.5050507821143,78.5843279208174,0.0283256062291311,0.00079935658683443
"144",5757645,NA,13.39,"602","arrowtooth flounder","atheresthes stomias",6.92315440624952,33.687638664352,83.1661798196416,0.0269450436338826,0.000889343635186751
"145",5757644,NA,17.86,"602","arrowtooth flounder","atheresthes stomias",6.95355084165931,33.7248603464104,38.5424843565816,0.0378036267955116,0.000875488634222146
"146",5757643,NA,4.48,"602","arrowtooth flounder","atheresthes stomias",6.70976898819208,33.6171554401517,59.1709090271315,0.0314007726234441,0.000639610615606867
"147",5757642,4,2.22,"602","arrowtooth flounder","atheresthes stomias",6.03469955921173,33.9426862075925,68.9736195988472,0.0210217355623516,0.000262977180138454
"148",5757641,NA,14.03,"602","arrowtooth flounder","atheresthes stomias",6.83452865481377,33.6481825914234,43.7378511039844,0.033594512206423,0.000611504170365583
"149",5757640,9,1.48,"602","arrowtooth flounder","atheresthes stomias",6.57548754662275,33.5907060652971,62.754741847473,0.0307060580802179,0.000632285488004735
"150",5757639,NA,16.36,"602","arrowtooth flounder","atheresthes stomias",6.69400399816888,33.5692704455661,66.6247948557492,0.0329171475413241,0.000861067557192209
"151",5757638,NA,77.52,"602","arrowtooth flounder","atheresthes stomias",6.46519365347922,33.6317788925953,76.9342361398039,0.0274346042145421,0.00076338352239567
"152",5757636,NA,3.34,"602","arrowtooth flounder","atheresthes stomias",6.66765344515443,33.6036764318123,59.7112507120409,0.0333289598776735,0.00079885627100255
"153",5757633,6,6.32,"602","arrowtooth flounder","atheresthes stomias",6.76149350191866,33.7678587463285,68.4202996922618,0.0210773393996342,0.000286013340049167
"154",5757632,NA,45.42,"602","arrowtooth flounder","atheresthes stomias",7.00360119715333,33.7651702109724,28.7384571253198,0.0345293660780714,0.000541655840317171
"155",5757630,NA,15.5,"602","arrowtooth flounder","atheresthes stomias",6.58183539658785,33.6199529701844,64.9862228573487,0.0313044765492021,0.000678532437014224
"156",5757629,4,6.36,"602","arrowtooth flounder","atheresthes stomias",6.78296904378779,33.7750693136065,72.306061145314,0.0228285861797882,0.000322497480528963
"157",5757628,14,4.56,"602","arrowtooth flounder","atheresthes stomias",6.58073673024774,33.6275825975463,61.0683143558765,0.0316105643289006,0.0006656866391746
"158",5757627,6,0.57,"602","arrowtooth flounder","atheresthes stomias",7.70149847120047,33.0591753590852,90.7890309762417,0.0384869386014579,0.00176051776453115
"159",5757626,NA,6.74,"602","arrowtooth flounder","atheresthes stomias",6.96929839253426,33.6741233244538,85.9113200285131,0.0301112398492322,0.000951794671179536
"160",5757624,9,2.94,"602","arrowtooth flounder","atheresthes stomias",7.56941436231136,33.2117679063231,82.6977069667341,0.0322403414909736,0.00098731206178334
"161",5757622,NA,6.1,"602","arrowtooth flounder","atheresthes stomias",6.71336145273277,33.8036090002528,83.0957146363293,0.0271143819891544,0.000922921032154141
"162",5757621,NA,13.1,"602","arrowtooth flounder","atheresthes stomias",6.59172339364886,33.8282417971641,80.0658782870215,0.0260406759892542,0.000934149577804122
"163",5757620,NA,11.1,"602","arrowtooth flounder","atheresthes stomias",7.51789911836386,33.3399456460029,87.2211680750389,0.0330554830001594,0.00102186785914355
"164",5757619,NA,9.32,"602","arrowtooth flounder","atheresthes stomias",5.76838478095111,34.0396302332807,74.2489863405117,0.0237042296111411,0.000340739968293528
"165",5757618,1,0.74,"602","arrowtooth flounder","atheresthes stomias",6.06411940231919,34.0121158165857,77.5423756388917,0.0234970701367691,0.000349511282696281
"166",5757616,NA,14,"602","arrowtooth flounder","atheresthes stomias",6.48295542597771,33.6242764256895,77.9686315381309,0.0310877393636537,0.000760859252581311
"167",5757615,NA,17.12,"602","arrowtooth flounder","atheresthes stomias",6.86364331282675,33.7107455357909,42.991565535595,0.0321742948300753,0.000557633923642326
"168",5757614,2,0.11,"602","arrowtooth flounder","atheresthes stomias",7.84163946658373,32.6292458572425,103.479087088077,0.0579329271858078,0.00372124434195712
"169",5757613,NA,23.14,"602","arrowtooth flounder","atheresthes stomias",6.167271964252,34.0311898849905,73.6296739033424,0.0254454820469737,0.000305660700920793
"170",5757612,NA,48.26,"602","arrowtooth flounder","atheresthes stomias",6.92114018462598,33.7263862718828,29.6574140094051,0.0333773943078089,0.00053293729075139
"171",5757611,NA,43.76,"602","arrowtooth flounder","atheresthes stomias",6.90777307748795,33.7218084954657,34.1018599007944,0.0329763856256859,0.000541168999260753
"172",5757610,NA,10.1,"602","arrowtooth flounder","atheresthes stomias",6.46903898566961,33.8389232754707,74.0971031752677,0.0257358970888994,0.000362926454673597
"173",5757609,NA,26.9,"602","arrowtooth flounder","atheresthes stomias",6.34818568825722,34.0121158165857,73.6296739033424,0.0254454820469737,0.000305660700920793
"174",5757608,6,5.23,"602","arrowtooth flounder","atheresthes stomias",6.34025017002103,33.9869872449483,76.2119801436696,0.02285720988354,0.000339634187439066
"175",5757606,3,0.46,"602","arrowtooth flounder","atheresthes stomias",7.74654379114509,32.8750470187515,103.851385477691,0.0593893668921292,0.00372874727452875
"176",5757605,NA,265.96,"602","arrowtooth flounder","atheresthes stomias",6.84441665187478,33.6931973928586,34.8271269867689,0.0327025500164381,0.000553613190985452
"177",5757604,NA,50.64,"602","arrowtooth flounder","atheresthes stomias",6.52690207958221,33.6578467860818,69.8106576327095,0.0313383713804281,0.000749123399134823
"178",5757603,NA,6.9,"602","arrowtooth flounder","atheresthes stomias",6.2200079485774,34.0144047047943,76.2119801436696,0.02285720988354,0.000339634187439066
"179",5757601,NA,48.3,"602","arrowtooth flounder","atheresthes stomias",6.479293204844,33.6741233244538,62.0150437587862,0.0308024430839525,0.000636214421546457
